id,Error,MSE,RMSE,MAE,MAPE,NRMSE,SSE,R-squared,Total Difference,lane_kf,type_most_common,vAlpha0_ped,tauAlpha_ped,A_pp,B_pp,A_wall,B_wall,m_gamma,tau_gamma,v_gamma0,a_gamma_max,b_gamma,eta_gamma,mu_gamma,eps_m,A_w,B_w,A_s,B_s,T_i
8542,0.774147651,0.000584656,0.024179657,0.013874085,0.0244484,0.000956357,0.291743247,0.999996316,0.774147651,40,0,1.358,0.5,2551.017078,1.949267206,1861.176028,1.246698187,200,0.5,3.073,4,4,0.3,1.2,3.078818283,659.8545253,1.17329173,2087.206545,1.650206589,0.97
8544,0.890980357,0.000627483,0.025049612,0.013994698,0.024340277,0.001002171,0.122359199,0.999996412,0.890980357,39,0,1.358,0.5,2664.51708,1.86307505,874.1682212,1.733950003,200,0.5,3.073,4,4,0.3,1.2,0.701504903,518.8555146,0.819847694,1901.045066,1.765649021,0.97
8545,0.868653374,0.000604829,0.024593266,0.013853385,0.024683655,0.000984355,0.151207179,0.99999656,0.868653374,39,0,1.358,0.5,2456.696321,1.956201766,2359.625324,0.828855658,200,0.5,3.073,4,4,0.3,1.2,3.055582472,1064.370423,0.692452713,2156.476435,0.525720816,0.97
8546,0.84253212,0.000597119,0.024436027,0.013917643,0.024409666,0.000976978,0.18689837,0.999996445,0.84253212,40,0,1.358,0.5,2705.063149,1.962155874,2149.33307,0.520168174,200,0.5,3.073,4,4,0.3,1.2,3.646599925,2940.887579,1.161997587,2466.472804,1.91597698,0.97
8547,0.864675416,0.00046998,0.021679022,0.011850257,0.020986917,0.000870843,0.156503332,0.999997179,0.864675416,39,0,1.358,0.5,2674.568484,1.230884162,2162.681657,0.820793844,200,0.5,3.073,4,4,0.3,1.2,3.041570541,2150.745468,0.75931964,2102.1227,1.696565088,0.97
8548,0.869147493,0.000466107,0.021589522,0.011887965,0.021188574,0.000867248,0.150552706,0.999997203,0.869147493,39,0,1.358,0.5,2027.84719,1.545325484,1165.536889,0.813525425,200,0.5,3.073,4,4,0.3,1.2,3.341102847,1385.12932,0.39660901,1201.414211,0.832655486,0.97
8549,0.885663531,0.000494624,0.022240152,0.012532255,0.022531137,0.000897099,0.129096959,0.999996863,0.885663531,40,0,1.358,0.5,2780.164935,1.700041996,532.4620114,1.423009802,200,0.5,3.073,4,4,0.3,1.2,0.797496298,825.030762,1.787520427,2104.396263,1.287963592,0.97
8550,0.903489508,0.000470571,0.021692658,0.012085661,0.021816934,0.000877986,0.106819715,0.99999694,0.903489508,40,0,1.358,0.5,2949.388119,1.967481106,2980.149018,1.132566818,200,0.5,3.073,4,4,0.3,1.2,0.654003475,1057.883157,0.957877349,2981.789672,0.245303559,0.97
8552,0.930172043,0.000490653,0.022150693,0.012405756,0.020762551,0.000898744,0.075069937,0.999996512,0.930172043,40,0,1.358,0.5,2717.260397,1.970250654,2605.070062,1.30583927,200,0.5,3.073,4,4,0.3,1.2,2.893097847,2179.987419,0.984654343,2092.252182,1.587653786,0.97
8553,0.969097123,0.00040365,0.020091032,0.010347894,0.019421379,0.000869538,0.031888317,0.999997371,0.969097123,39,0,1.358,0.5,2566.601775,1.58695882,1502.501885,1.02357206,200,0.5,3.073,4,4,0.3,1.2,3.645274877,1916.638498,0.740282608,1102.304008,0.339892088,0.97
8554,0.989259675,0.000204848,0.014312504,0.007305876,0.015919049,0.000610944,0.010856932,0.999998552,0.989259675,40,0,1.358,0.5,2873.321854,1.502783655,1478.601956,0.241823635,200,0.5,3.073,4,4,0.3,1.2,4.201937613,1292.455675,0.626138774,1893.018591,0.339204158,0.97
8555,0.998297897,4.61E-05,0.006788315,0.00387809,0.008675644,0.000445427,0.001705005,0.999999405,0.998297897,39,0,1.358,0.5,2475.143559,1.798136654,2439.412149,1.602128885,200,0.5,3.073,4,4,0.3,1.2,1.820118534,2868.618488,1.348675447,1818.588132,1.172086964,0.97
8557,0.999179161,3.57E-05,0.005976452,0.003508266,0.007141301,0.000477626,0.000821513,0.999999194,0.999179161,39,0,1.358,0.5,2561.665237,1.180474985,1827.514763,0.993765261,200,0.5,3.073,4,4,0.3,1.2,0.582101433,2356.464388,0.481236976,2855.880684,1.207811374,0.97
8558,0.977776482,0.00014953,0.012228264,0.006445389,0.014659637,0.000475227,0.022728628,0.99999895,0.977776482,39,0,1.358,0.5,2031.40933,1.919312178,2997.498534,1.684746583,200,0.5,3.073,4,4,0.3,1.2,2.073593062,821.3952622,1.610743248,948.4451419,0.857930646,0.97
8559,0.988308463,0.000114853,0.010716943,0.005730851,0.014104775,0.000421509,0.011829846,0.999999211,0.988308463,39,0,1.358,0.5,2634.663007,1.999668282,519.4622984,1.166424665,200,0.5,3.073,4,4,0.3,1.2,4.805729348,2389.807396,1.88621752,2108.659226,1.398232305,0.97
8562,0.989239892,0.000139451,0.011808921,0.006320482,0.01591982,0.000467118,0.010877148,0.999999186,0.989239892,39,0,1.358,0.5,2956.965267,0.56172352,1710.379706,0.385649678,200,0.5,3.073,4,4,0.3,1.2,4.153803841,2996.567569,1.741152374,2112.047837,0.402142686,0.97
8556,0.932270669,0.000240562,0.015510076,0.007871866,0.01658383,0.000532262,0.072649858,0.999998504,0.932270669,41,0,1.358,0.5,2875.504571,0.672682615,1104.73545,1.960745925,200,0.5,3.073,4,4,0.3,1.2,3.410401898,1654.700734,1.750606873,883.300374,0.827778074,0.97
8565,0.875879727,0.000376886,0.019413561,0.009594283,0.018948497,0.000646983,0.141709266,0.999997353,0.875879727,39,0,1.358,0.5,2821.616554,0.855715848,2113.032405,1.428997937,200,0.5,3.073,4,4,0.3,1.2,4.334602495,940.3308847,1.09602992,1367.153216,0.699836482,0.97
8566,0.948043355,0.000383245,0.019576653,0.010443634,0.02221486,0.000766891,0.054804082,0.999997201,0.948043355,39,0,1.358,0.5,2896.008983,1.301523671,2940.147891,0.765631596,200,0.5,3.073,4,4,0.3,1.2,2.795618641,1006.111517,1.213727104,2146.299472,1.743612727,0.97
8564,0.892946113,0.000367756,0.019176961,0.009171025,0.018006863,0.00067431,0.119888406,0.999997554,0.892946113,40,0,1.358,0.5,2628.001322,0.748354123,976.5272294,0.789327506,200,0.5,3.073,4,4,0.3,1.2,2.70862144,2432.566569,0.643565589,1548.050478,0.756971181,0.97
8567,0.922789881,0.000529559,0.023012148,0.011311483,0.021478611,0.000840304,0.083670314,0.9999963,0.922789881,39,0,1.358,0.5,2988.717109,1.486980445,1570.892108,1.836129467,200,0.5,3.073,4,4,0.3,1.2,1.630457581,2114.539455,0.198179296,1408.435087,0.270326346,0.97
8568,0.926744373,0.000548932,0.023429298,0.0113738,0.022757846,0.001044015,0.079046206,0.999996281,0.926744373,39,0,1.358,0.5,2696.866264,0.890463547,2415.344559,1.908615615,200,0.5,3.073,4,4,0.3,1.2,4.826360021,1546.275058,1.996492352,2065.941637,0.401647231,0.97
8569,0.920738647,0.000497598,0.022306915,0.010907443,0.022451854,0.000894436,0.086084529,0.999997127,0.920738647,40,0,1.358,0.5,2841.013258,1.250530123,1976.141347,0.419953863,200,0.5,3.073,4,4,0.3,1.2,2.89229504,1682.39366,0.803062912,1383.469626,0.929685616,0.97
8574,0.920948693,0.000162878,0.012762375,0.005624936,0.008990062,0.000780031,0.08583682,0.999997072,0.920948693,41,0,1.358,0.5,2895.009724,1.761703859,2931.519968,1.921865284,200,0.5,3.073,4,4,0.3,1.2,1.260711599,2112.879785,1.150447617,1378.997435,0.931922929,0.97
8575,0.996419133,1.85E-05,0.004304,0.001934416,0.00340554,0.000281477,0.003593736,0.999999623,0.996419133,41,0,1.358,0.5,2812.252939,1.595414624,903.2306904,0.402708958,200,0.5,3.073,4,4,0.3,1.2,3.475239354,1307.980224,0.45958616,1590.188481,1.604292232,0.97
8571,0.939825266,0.0001759,0.013262727,0.005587204,0.009230899,0.000862668,0.064027576,0.99999596,0.939825266,39,0,1.358,0.5,2577.342715,1.441025019,1209.797965,1.100383898,200,0.5,3.073,4,4,0.3,1.2,3.766987867,1864.662971,1.407706739,1815.26832,1.803430598,0.97
8576,0.932539076,0.000198739,0.014097494,0.006259065,0.009932859,0.000917761,0.072341123,0.999995335,0.932539076,41,0,1.358,0.5,2853.931568,1.614229261,2073.663537,1.92930781,200,0.5,3.073,4,4,0.3,1.2,2.926519346,2770.80669,1.140570235,858.4013637,0.343894664,0.97
8563,0.932021536,0.000240715,0.015514986,0.007437121,0.011734609,0.000954365,0.072936581,0.999994564,0.932021536,41,0,1.358,0.5,2981.671242,1.575352973,2459.124902,0.140135096,200,0.5,3.073,4,4,0.3,1.2,3.120872527,1383.248294,0.098362952,940.20532,1.883565765,0.97
8577,0.994538668,0.000107673,0.010376559,0.005510141,0.010111061,0.001757799,0.005491322,0.999984684,0.994538668,41,0,1.358,0.5,2266.195953,1.951915588,1589.95802,0.475125267,200,0.5,3.073,4,4,0.3,1.2,3.577320557,2876.250134,0.806591703,2164.523718,1.727121251,0.97
8579,0.968967295,0.000400332,0.020008303,0.011131746,0.00445855,0.004576965,0.032026576,0.999917159,0.968967295,41,0,1.358,0.5,2923.298611,1.465113524,2495.098707,0.310281375,200,0.5,3.073,4,4,0.3,1.2,3.113189778,1198.00298,1.569184525,1098.984097,1.854441902,0.97
8580,0.970048992,0.000551353,0.023480907,0.01466509,0.005100466,0.007197471,0.030875768,0.999718905,0.970048992,41,0,1.358,0.5,2485.559355,1.127256036,847.8431418,0.071887249,200,0.5,3.073,4,4,0.3,1.2,3.092410264,2670.904062,0.817259383,536.1287851,0.31605495,0.97
8582,0.994209298,4.81E-05,0.006937995,0.003100291,0.005032156,0.000415359,0.005824429,0.999999437,0.994209298,41,0,1.358,0.5,2616.375002,0.909307807,2282.608497,1.309323853,200,0.5,3.073,4,4,0.3,1.2,4.193638742,1980.260561,1.325424146,1552.469038,0.704619893,0.97
8584,0.994244629,3.22E-05,0.005670924,0.002222109,0.003930462,0.000341117,0.005788687,0.999999732,0.994244629,39,0,1.358,0.5,992.294215,0.680917702,866.4811304,0.657976756,200,0.5,3.073,4,4,0.3,1.2,3.687831776,1436.006752,1.930278065,2447.635631,0.83249999,0.97
8583,0.707552053,0.000305713,0.017484642,0.005008457,0.010019859,0.000566707,0.41332358,0.999998337,0.707552053,40,0,1.358,0.5,2487.551292,1.517189986,2676.420045,1.869889672,200,0.5,3.073,4,4,0.3,1.2,3.600951874,2017.80507,0.300765732,1863.770933,0.243974541,0.97
8586,0.997013147,2.20E-05,0.004693394,0.001951823,0.002487773,0.000394558,0.002995801,0.999999548,0.997013147,41,0,1.358,0.5,2622.331394,0.797619181,1820.802415,1.422467481,200,0.5,3.073,4,4,0.3,1.2,3.394431805,1452.081606,1.233216555,2694.881469,1.804405689,0.97
8588,0.835043595,0.000268765,0.016394053,0.005218179,0.010590543,0.000531359,0.197542267,0.999998599,0.835043595,1,0,1.358,0.5,2874.924058,1.502592497,637.7696081,1.820720039,200,0.5,3.073,4,4,0.3,1.2,2.107283402,1328.673921,1.999862668,2978.095936,1.377096204,0.97
8591,0.011741086,0.034724008,0.18634379,0.016892026,0.029911274,0.005920982,84.17099561,0.99977823,0.011741086,40,0,1.358,0.5,2114.874368,1.85509228,2467.573826,0.425124001,200,0.5,3.073,4,4,0.3,1.2,4.089046738,1748.799418,1.617888676,1636.747089,1.138183132,0.97
8590,0.627343006,0.000436783,0.020899344,0.011314388,0.021793157,0.000696731,0.594024305,0.999997259,0.627343006,39,0,1.358,0.5,2967.390542,1.425706446,1833.195664,0.582638445,200,0.5,3.073,4,4,0.3,1.2,1.428056261,1010.610367,1.86191603,1626.210037,0.81872362,0.97
8592,0.637188161,0.000396791,0.019919614,0.010596789,0.020395176,0.000663955,0.569395136,0.999997491,0.637188161,40,0,1.358,0.5,2500.831007,1.322715324,885.2247476,1.533817879,200,0.5,3.073,4,4,0.3,1.2,4.277130859,583.2656262,1.487845877,555.0198733,0.403758584,0.97
8581,0.510796519,0.00050169,0.022398444,0.012535404,0.02313438,0.000747497,0.957726731,0.999996692,0.510796519,40,0,1.358,0.5,2703.963909,1.81990055,2677.876704,0.805223594,200,0.5,3.073,4,4,0.3,1.2,0.996447644,949.5368059,1.9413943,2872.788573,0.423792458,0.97
8593,0.872747482,0.000251825,0.015869002,0.00828212,0.017503185,0.000548094,0.1458068,0.999998587,0.872747482,39,0,1.358,0.5,2702.109424,1.050136247,911.1867915,0.373988099,200,0.5,3.073,4,4,0.3,1.2,1.660177623,1971.184037,1.490591558,2834.55999,1.1418143,0.97
8589,0.549533599,0.000491147,0.022161845,0.012378991,0.023001342,0.000739601,0.819724947,0.999996707,0.549533599,40,0,1.358,0.5,2528.787099,1.736048541,2266.409916,0.798232773,200,0.5,3.073,4,4,0.3,1.2,0.782927412,885.3540993,0.673620827,1626.982423,1.146426413,0.97
8596,0.938487523,0.000337857,0.018380888,0.00994557,0.022202075,0.00074646,0.065544267,0.999997981,0.938487523,1,0,1.358,0.5,2987.38914,1.413503076,988.3875087,1.478488897,200,0.5,3.073,4,4,0.3,1.2,2.421845314,1064.798974,1.638006238,1385.83361,0.921165954,0.97
8597,0.886355953,0.000404463,0.020111276,0.010908771,0.023899689,0.000702164,0.128214908,0.999997641,0.886355953,39,0,1.358,0.5,2882.961863,1.884263928,1881.946175,0.52269329,200,0.5,3.073,4,4,0.3,1.2,4.014604774,501.7604589,1.195572455,631.3947959,0.502205005,0.97
8594,0.493828507,0.000489024,0.022113889,0.012231232,0.022359835,0.000738001,1.024994477,0.999996599,0.493828507,40,0,1.358,0.5,2662.530063,1.497986429,2015.585402,1.728390145,200,0.5,3.073,4,4,0.3,1.2,4.905905156,1591.018823,0.663864408,789.8721005,1.771503439,0.97
8600,0.791265461,0.000445605,0.021109367,0.011638002,0.023211661,0.00072932,0.263798371,0.999997233,0.791265461,39,0,1.358,0.5,2714.637156,1.86633317,2879.16879,0.068787578,200,0.5,3.073,4,4,0.3,1.2,4.790516755,2857.367137,0.155786029,1514.492931,1.498752033,0.97
8601,0.478757774,0.000508994,0.022560903,0.012515007,0.022922055,0.00075313,1.088738929,0.999996439,0.478757774,40,0,1.358,0.5,2872.855138,1.506984961,611.9666979,0.608234967,200,0.5,3.073,4,4,0.3,1.2,1.966104452,2834.730223,0.298164182,2678.865295,0.453447443,0.97
8602,0.623871418,0.000534481,0.023118842,0.01299638,0.024264135,0.000772039,0.602894396,0.999996408,0.623871418,39,0,1.358,0.5,2916.866576,1.831395207,2450.644302,0.350348128,200,0.5,3.073,4,4,0.3,1.2,3.170491153,1188.978636,0.836993926,1293.945384,0.339372068,0.97
8603,0.489862372,0.000504794,0.022467618,0.012532135,0.022583231,0.000750016,1.041389697,0.999996426,0.489862372,40,0,1.358,0.5,2458.028738,1.765286863,1945.793602,1.098153426,200,0.5,3.073,4,4,0.3,1.2,4.684811115,2455.732004,0.462674744,2219.700454,0.637253916,0.97
8598,0.786251622,0.000490717,0.022152143,0.012470114,0.022787202,0.000759132,0.271857472,0.999996756,0.786251622,39,0,1.358,0.5,2667.441759,1.960760522,1857.82153,1.847770458,200,0.5,3.073,4,4,0.3,1.2,0.954011996,2404.116225,0.618306518,2722.783627,1.431755958,0.97
8604,0.83460468,0.000421643,0.020533939,0.011217629,0.021368153,0.000710385,0.198172049,0.999997267,0.83460468,41,0,1.358,0.5,2411.728365,1.63745912,2851.952765,1.548029806,200,0.5,3.073,4,4,0.3,1.2,1.921568419,2906.174551,1.256632433,966.5514911,1.105883637,0.97
8585,0.751331098,0.000452146,0.021263733,0.011722903,0.021408708,0.000712555,0.330971129,0.99999693,0.751331098,1,0,1.358,0.5,2087.364362,1.692318405,1326.051581,0.050240821,200,0.5,3.073,4,4,0.3,1.2,1.01965094,785.0214402,1.054100323,658.78766,0.68918293,0.97
8605,0.771546473,0.000512281,0.022633617,0.012749806,0.023093389,0.000775359,0.296098206,0.999996495,0.771546473,39,0,1.358,0.5,2923.673532,1.677884308,2101.070251,1.40178306,200,0.5,3.073,4,4,0.3,1.2,2.328547334,2340.991427,0.435097816,2579.587872,1.864099063,0.97
8608,0.837488282,0.000485116,0.022025358,0.012408831,0.022729506,0.000778908,0.194046558,0.999996628,0.837488282,1,0,1.358,0.5,2791.891565,1.749143726,1920.952018,1.860623439,200,0.5,3.073,4,4,0.3,1.2,1.197664992,2274.092915,1.471529143,2649.833399,0.7337682,0.97
8609,0.799875298,0.000450802,0.021232088,0.01175069,0.021149146,0.000728066,0.250194877,0.999996798,0.799875298,1,0,1.358,0.5,1806.121701,1.915034056,2245.281089,0.77412381,200,0.5,3.073,4,4,0.3,1.2,3.972643717,1260.874216,0.500001372,1796.022444,1.798245724,0.97
8610,0.641597761,0.000524023,0.022891557,0.012938293,0.02301387,0.000764411,0.558608929,0.999996099,0.641597761,40,0,1.358,0.5,2137.242175,1.938526014,2585.760913,0.137081927,200,0.5,3.073,4,4,0.3,1.2,3.813331152,2444.112791,1.736956838,2686.655801,0.780313288,0.97
8611,0.865610885,0.000519242,0.022786892,0.012900176,0.022739418,0.000782052,0.155253495,0.999996248,0.865610885,39,0,1.358,0.5,2827.640804,1.674297852,955.5881187,0.72462213,200,0.5,3.073,4,4,0.3,1.2,3.698312454,507.5016463,1.642602167,2003.507865,1.084846166,0.97
8612,0.824208884,0.000594108,0.024374325,0.014026332,0.024834953,0.000817634,0.213284665,0.999995678,0.824208884,41,0,1.358,0.5,2879.711875,1.828030257,2250.276279,0.77291537,200,0.5,3.073,4,4,0.3,1.2,1.757571601,2437.367404,1.527943038,1807.055294,1.352937494,0.97
8607,0.531341949,0.000512211,0.022632077,0.012512686,0.023085982,0.000757381,0.882027199,0.999996372,0.531341949,40,0,1.358,0.5,2375.718325,1.742546503,1896.459846,0.184127599,200,0.5,3.073,4,4,0.3,1.2,2.003545203,1143.219302,1.416258555,2278.708093,1.344651713,0.97
8606,0.505563789,0.000540027,0.023238491,0.012936157,0.023959273,0.000776487,0.977989766,0.99999627,0.505563789,40,0,1.358,0.5,2651.307406,1.987232917,1902.423407,1.377226897,200,0.5,3.073,4,4,0.3,1.2,3.299947063,2120.714743,1.197463713,2969.003785,1.039861154,0.97
8613,0.758565282,0.000608562,0.024669056,0.014055766,0.025379799,0.000844509,0.318278102,0.999995185,0.758565282,1,0,1.358,0.5,2927.336192,1.433798468,944.1585875,1.136261173,200,0.5,3.073,4,4,0.3,1.2,2.079515581,1761.350892,0.810836082,1000.15732,1.198540425,0.97
8587,0.616372913,0.000586611,0.024220057,0.013779584,0.023760337,0.000811202,0.62239446,0.99999539,0.616372913,40,0,1.358,0.5,2984.265555,1.77661881,2308.597078,0.775479534,200,0.5,3.073,4,4,0.3,1.2,3.193650102,1283.191998,0.989680161,1252.751788,1.733352234,0.97
8614,0.927769072,0.0005122,0.02263184,0.012614642,0.022376575,0.00092043,0.077854426,0.999995928,0.927769072,39,0,1.358,0.5,2206.708437,1.887604121,714.2300643,1.582474524,200,0.5,3.073,4,4,0.3,1.2,4.316311636,2797.358688,1.525717339,2850.532661,1.660529567,0.97
8615,0.590390003,0.000523619,0.02288273,0.012688753,0.023048571,0.000807757,0.693795617,0.999996274,0.590390003,1,0,1.358,0.5,2796.433331,1.765065021,1037.522627,0.540858347,200,0.5,3.073,4,4,0.3,1.2,0.64286731,2679.069503,1.052413485,1006.037983,0.085631688,0.97
8616,0.606356258,0.000540096,0.023239967,0.012979342,0.023163903,0.000834213,0.64919548,0.999996041,0.606356258,1,0,1.358,0.5,2957.317299,1.711625534,2884.912204,1.910772607,200,0.5,3.073,4,4,0.3,1.2,2.875257419,529.8391308,0.471292315,766.6691092,0.140352038,0.97
8595,0.59384742,0.000464945,0.021562586,0.011678812,0.022404819,0.000760675,0.683934234,0.999996937,0.59384742,40,0,1.358,0.5,2073.649642,1.688239178,2935.875099,1.855704693,200,0.5,3.073,4,4,0.3,1.2,4.839646268,2597.298065,0.6532007,2447.169817,1.008058334,0.97
8618,0.775929703,0.000602874,0.024553488,0.014274582,0.024511081,0.000944129,0.288776542,0.999995497,0.775929703,39,0,1.358,0.5,2786.146195,1.938777257,1681.228722,0.885637464,200,0.5,3.073,4,4,0.3,1.2,3.392033045,2835.062733,1.79619232,2885.478157,1.003473633,0.97
8620,0.785183316,0.000580866,0.024101164,0.013938705,0.02431386,0.000928595,0.273587938,0.999995676,0.785183316,39,0,1.358,0.5,2972.274629,1.566354974,1132.740764,1.54817771,200,0.5,3.073,4,4,0.3,1.2,3.43373955,1070.757115,1.042675077,928.2274558,0.931549511,0.97
8622,0.702661776,0.000533619,0.023100193,0.013095209,0.022257638,0.000882211,0.423159811,0.999995797,0.702661776,39,0,1.358,0.5,2504.368976,1.836482654,1259.18585,1.837061568,200,0.5,3.073,4,4,0.3,1.2,4.813865311,2446.274673,0.363903563,1513.190166,0.304912873,0.97
8625,0.849780562,0.000542253,0.02328632,0.013371957,0.022794549,0.000897565,0.176774387,0.999996133,0.849780562,39,0,1.358,0.5,2881.207743,1.601703085,2820.533219,1.609826513,200,0.5,3.073,4,4,0.3,1.2,4.393963118,2611.753228,0.2203576,1899.48261,0.630469318,0.97
8627,0.88136732,0.000525784,0.022929982,0.012737091,0.021144456,0.000913704,0.134600724,0.999995675,0.88136732,39,0,1.358,0.5,2729.099825,1.70716938,2456.042988,0.733948735,200,0.5,3.073,4,4,0.3,1.2,2.336199589,1224.765707,0.328633563,2246.056027,1.177737423,0.97
8628,0.92341201,0.00048503,0.022023408,0.011833685,0.020760945,0.000893512,0.082940214,0.999996113,0.92341201,1,0,1.358,0.5,2396.965719,1.782022456,1879.020251,1.666810338,200,0.5,3.073,4,4,0.3,1.2,3.97606343,1404.535456,0.579501059,1878.094636,1.579655752,0.97
8629,0.695211832,0.000413205,0.020327444,0.010541954,0.021323028,0.0006988,0.438410501,0.999997537,0.695211832,1,0,1.358,0.5,2566.723287,1.77766256,1004.072563,1.002862912,200,0.5,3.073,4,4,0.3,1.2,4.330366072,2097.569254,0.226358546,2940.120447,1.113208254,0.97
8631,0.716097475,0.000470294,0.021686265,0.011424498,0.023812886,0.000777203,0.396457933,0.999997135,0.716097475,40,0,1.358,0.5,2614.769458,1.625355032,1498.097192,0.970266237,200,0.5,3.073,4,4,0.3,1.2,2.987977024,1192.274775,1.326196915,2396.735168,1.435081547,0.97
8634,0.622795862,0.000831954,0.028843614,0.011466848,0.025686889,0.001017937,0.605662563,0.999995136,0.622795862,39,0,1.358,0.5,2645.530981,1.501218268,559.3671625,1.72723074,200,0.5,3.073,4,4,0.3,1.2,2.487038922,1781.208416,0.948609242,1547.068603,1.775168831,0.97
8635,0.899110708,0.000450643,0.021228352,0.011095434,0.02404718,0.000786832,0.112210089,0.999997218,0.899110708,39,0,1.358,0.5,2699.971464,1.424482225,2665.251598,1.428483558,200,0.5,3.073,4,4,0.3,1.2,4.578724448,2862.103226,0.272738964,1814.457329,0.453153653,0.97
8637,0.91526341,0.000434656,0.020848396,0.010817727,0.025072026,0.000766201,0.092581643,0.999997513,0.91526341,39,0,1.358,0.5,2958.391901,1.601653312,523.6235306,1.49516076,200,0.5,3.073,4,4,0.3,1.2,2.278223588,583.5662256,0.096734244,531.3844296,1.821374493,0.97
8638,0.862582568,0.000455169,0.021334701,0.011066728,0.025899207,0.000765046,0.159309308,0.999997371,0.862582568,39,0,1.358,0.5,2518.38098,1.714356992,1308.704545,1.579144524,200,0.5,3.073,4,4,0.3,1.2,4.847825995,1025.671366,1.743172942,735.5130665,0.946279017,0.97
8632,0.801702194,0.000283329,0.016832371,0.008090752,0.018183003,0.000575715,0.247345969,0.999998294,0.801702194,39,0,1.358,0.5,2735.974901,1.647571033,878.542293,1.48015976,200,0.5,3.073,4,4,0.3,1.2,0.652583994,1296.922818,1.713805706,2533.319747,0.738939889,0.97
8640,0.838500184,0.000337313,0.018366076,0.008937516,0.020317383,0.00063068,0.192605582,0.99999785,0.838500184,39,0,1.358,0.5,2829.070461,1.352701779,2050.428347,1.372463926,200,0.5,3.073,4,4,0.3,1.2,4.928017615,2269.123352,0.703036218,2284.342362,1.703001251,0.97
8642,0.942435679,0.000442611,0.021038331,0.010698271,0.026603599,0.00090556,0.061080371,0.999996749,0.942435679,1,0,1.358,0.5,2489.74685,1.483773857,664.5818811,1.773239632,200,0.5,3.073,4,4,0.3,1.2,1.568512025,2268.693258,1.404185768,1926.85218,1.311633987,0.97
8643,0.949191877,0.000473697,0.021764583,0.011656177,0.027320168,0.000907368,0.053527768,0.999995841,0.949191877,39,0,1.358,0.5,2856.628907,1.956452266,2741.388579,0.30153541,200,0.5,3.073,4,4,0.3,1.2,0.885773434,2215.498892,0.198671236,2698.344875,0.741361127,0.97
8639,0.976738444,7.35E-05,0.008573492,0.004642049,0.008867245,0.000296157,0.023815542,0.999999541,0.976738444,40,0,1.358,0.5,2656.116587,1.697724257,1953.83271,0.565537182,200,0.5,3.073,4,4,0.3,1.2,1.767875463,1205.632571,1.677967952,2963.4819,1.570748869,0.97
8644,0.968409354,7.27E-05,0.008523669,0.004608125,0.008895013,0.000298193,0.03262117,0.999999522,0.968409354,1,0,1.358,0.5,2940.008502,1.800412639,1575.869142,0.405544093,200,0.5,3.073,4,4,0.3,1.2,0.929817473,2350.833501,0.774985887,2978.678966,0.34110728,0.97
8645,0.97697027,7.41E-05,0.008609743,0.00464688,0.008911877,0.000306208,0.0235726,0.999999543,0.97697027,41,0,1.358,0.5,2074.030686,1.882482106,653.4979442,1.087617222,200,0.5,3.073,4,4,0.3,1.2,4.70447154,2048.784246,0.693575963,1782.371296,0.747558392,0.97
8646,0.996790466,7.49E-05,0.008653361,0.004657991,0.009083524,0.00034342,0.003219869,0.999999559,0.996790466,39,0,1.358,0.5,2189.196469,1.137324234,2225.050392,1.138040552,200,0.5,3.073,4,4,0.3,1.2,0.627492696,1501.064133,1.616004488,2943.774384,1.051485861,0.97
8647,0.977076713,7.45E-05,0.00863016,0.004609416,0.009206843,0.000312602,0.023461092,0.999999467,0.977076713,39,0,1.358,0.5,2949.371152,1.879082138,1378.109938,1.007939283,200,0.5,3.073,4,4,0.3,1.2,4.862996283,2937.540147,1.14314873,2935.339361,1.801927435,0.97
8649,0.992429311,7.78E-05,0.008822768,0.004705293,0.011498667,0.000539718,0.007628442,0.999998535,0.992429311,39,0,1.358,0.5,2959.736318,1.848594719,1810.70162,0.828445168,200,0.5,3.073,4,4,0.3,1.2,0.54453205,1785.940882,1.051580493,1471.141798,1.072814675,0.97
8650,0.99703356,8.75E-05,0.009354562,0.0051497,0.011571936,0.000676485,0.002975266,0.999999145,0.99703356,39,0,1.358,0.5,2481.454272,1.56407754,2563.492756,0.247003881,200,0.5,3.073,4,4,0.3,1.2,3.361943583,2069.635884,1.980216487,2024.235679,0.134019141,0.97
8651,0.994962396,6.10E-05,0.007810335,0.004247384,0.00685302,0.000500933,0.00506311,0.999999517,0.994962396,1,0,1.358,0.5,2105.496138,1.644084423,2763.593625,0.702910161,200,0.5,3.073,4,4,0.3,1.2,4.445606325,2989.471016,1.944180601,1950.687512,1.028441135,0.97
8652,0.991699015,1.74E-05,0.004167267,0.001771793,0.002043525,0.000265518,0.008370468,0.999999203,0.991699015,39,0,1.358,0.5,2269.212074,0.976145578,2350.009267,1.113183339,200,0.5,3.073,4,4,0.3,1.2,3.816543804,872.0902142,0.731122048,1690.380074,0.147852032,0.97
8653,0.994213345,4.93E-05,0.007023167,0.003393537,0.003641513,0.000447673,0.005820335,0.999997604,0.994213345,39,0,1.358,0.5,2273.38117,1.970139551,1936.884188,1.180443334,200,0.5,3.073,4,4,0.3,1.2,0.703824067,754.7383529,0.686209478,1286.219902,0.434028237,0.97
